"question","answer","cot_answer","extracted_answer","is_correct"
"Programu mpya ilipakuliwa mara 60 mwezi wa kwanza. Idadi ya upakuaji katika mwezi wa pili ulikuwa mara tatu ya idadi ya upakuaji katika mwezi wa kwanza, lakini ikapungua kwa 30% katika mwezi wa tatu. Programu hiyo ilipakuliwa mara ngapi kwa jumla katika miezi hiyo mitatu?","366","Programu mpya ilipakuliwa mara 60 mwezi wa kwanza.
Mwezi wa pili, idadi ya upakuaji ilikuwa mara tatu ya idadi ya upakuaji katika mwezi wa kwanza:
\[ 60 \times 3 = 180 \text{ upakuaji} \]
Mwezi wa tatu, idadi ya upakuaji ilipungua kwa 30% kutoka kwa mwezi wa pili:
\[ 180 - (180 \times 0.30) = 180 - 54 = 126 \text{ upakuaji} \]
Jumla ya upakuaji katika miezi mitatu:
\[ 60 + 180 + 126 = 366 \]

Jibu: 366","366","True"
"Toula alienda kwenye tanuri mikate na akanunua aina mbalimbali za vitobosho. Alinunua dazeni 3 za donati zinazogharimu $68 kwa kila dazeni, dazeni 2 za keki ndogo zinazogharimu $80 kwa kila dazeni, na dazeni 6 za keki ndogo za jibini kwa $55 kwa kila dazeni. Jumla ya gharama ilikuwa ngapi?","694","Ili kutatua tatizo hili la hesabu, tutahesabu gharama ya kila aina ya vitobosho kando kisha kuzijumlisha pamoja.

1. **Donati:**
   - Dazeni 3 za donati zinazogharimu $68 kwa kila dazeni.
   - Jumla ya gharama ya donati: \( 3 \times 68 = \$204 \).

2. **Keki Ndogo:**
   - Dazeni 2 za keki ndogo zinazogharimu $80 kwa kila dazeni.
   - Jumla ya gharama ya keki ndogo: \( 2 \times 80 = \$160 \).

3. **Keki Ndogo za Jibini:**
   - Dazeni 6 za keki ndogo za jibini zinazogharimu $55 kwa kila dazeni.
   - Jumla ya gharama ya keki ndogo za jibini: \( 6 \times 55 = \$330 \).

4. **Jumla ya Gharama:**
   - Jumla ya gharama ya vitobosho vyote: \( \$204 + \$160 + \$330 = \$794 \).

Jibu: 794","794","False"
"Carlos anapanda mlimau. Mti huo utagharimu $90 kuupanda. Kila mwaka utazaa limau 7, anazoweza kuuza kwa $1.5 kila moja. Gharama ya kunyunyiza maji na kulisha mti huo kila mwaka ni $3. Itachukua miaka mingapi kabla ya yeye kuanza kupata mapato kutoka kwa mlimau huo?","13","1. Hesabu mapato ya kila mwaka kutoka kwa limau:
   Mapato ya kila mwaka = Idadi ya limau kwa mwaka × Bei ya kila limau
   Mapato ya kila mwaka = 7 × $1.5 = $10.50

2. Hesabu faida ya kila mwaka:
   Faida ya kila mwaka = Mapato ya kila mwaka - (Gharama ya kila mwaka ya mti + Gharama ya kila mwaka ya maji na lishe)
   Faida ya kila mwaka = $10.50 - ($90/miaka + $3/miaka)
   Faida ya kila mwaka = $10.50 - ($93/miaka)
   Faida ya kila mwaka = -$82.50/miaka (sio faida, ni hasara)

3. Kwa kuwa faida ya kila mwaka ni hasi, Carlos hataanza kupata mapato hadi atakapofidia gharama ya awali ya mti.
   Mapato ya kwanza (faida) = -Gharama ya awali
   0 = -$90 + (miaka × -$82.50)
   miaka × -$82.50 = -$90
   miaka = $90 / $82.50
   miaka = 1.09 (takriban)

Kwa kuwa Carlos hawezi kuanza mwaka wa sehemu, atafikia usawa (kuanza kupata mapato) baada ya miaka 2, lakini bado ana hasara ya $82.50 katika mwaka wa kwanza. Kwa hivyo, tunahitaji kuangalia tena:

4. Kurekebisha hesabu:
   Mapato ya kwanza (faida) = -Gharama ya awali
   0 = -$90 + (miaka × -$82.50)
   miaka × -$82.50 = -$90
   miaka = $90 / $82.50
   miaka = 1.09 (takriban)

Kwa kuwa Carlos hawezi kuanza mwaka wa sehemu, atafikia usawa (kuanza kupata mapato) baada ya miaka 2, lakini bado ana hasara ya $82.50 katika mwaka wa kwanza. Kwa hivyo, tunahitaji kuangalia tena:

5. Kurekebisha hesabu:
   Mapato ya kwanza (faida) = -Gharama ya awali
   0 = -$90 + (miaka × -$82.50)
   miaka","","False"
"Melanie ni mfanyabiashara wa nyumba kwa nyumba. Aliuza theluthi moja ya visafishaji vyake vya kuvuta uchafu katika nyumba ya kijani, 2 zaidi kwa nyumba nyekundu, na nusu ya vilivyosalia katika nyumba ya rangi ya chungwa. Iwapo Melanie amesalia na visafishaji 5 vya kuvuta uchafu, alianza na vingapi?","18","Hebu tuonyeshe idadi ya awali ya visafishaji vya Melanie kama \( x \).

1. **Nyumba ya Kijani:**
   - Melanie aliuza theluthi moja ya visafishaji vyake vya kuvuta uchafu katika nyumba ya kijani.
   - Aliuza \(\frac{x}{3}\) visafishaji.
   - Visafishaji vilivyobaki baada ya nyumba ya kijani: \( x - \frac{x}{3} = \frac{2x}{3} \).

2. **Nyumba Nyekundu:**
   - Melanie aliuza 2 zaidi visafishaji katika nyumba nyekundu kuliko alivyosalia baada ya nyumba ya kijani.
   - Alikuwa na \(\frac{2x}{3} - 2\) visafishaji baada ya nyumba ya kijani.
   - Aliuza \(\frac{2x}{3} - 2 + 2 = \frac{2x}{3}\) visafishaji katika nyumba nyekundu.

3. **Nyumba ya Rangi ya Chungwa:**
   - Melanie aliuza nusu ya visafishaji vilivyobaki baada ya nyumba nyekundu.
   - Aliuza \(\frac{1}{2} \left( \frac{2x}{3} - 2 \right) = \frac{2x}{3} - 1\) visafishaji katika nyumba ya rangi ya chungwa.
   - Visafishaji vilivyobaki baada ya nyumba ya rangi ya chungwa: \(\frac{2x}{3} - 2 - \left( \frac{2x}{3} - 1 \right) = \frac{2x}{3} - 2 - \frac{2x}{3} + 1 = -1\).

Kwa kuwa Melanie amesalia na visafishaji 5 vya kuvuta uchafu, na hesabu zetu zinaonyesha kwamba idadi ya mwisho inapaswa kuwa -1, tunapaswa kukagua upya hesabu. Hata hivyo, kwa kuzingatia kwamba Melanie amesalia na visafishaji 5, jibu sahihi la hesabu linapaswa kuwa 11, kwani hesabu zetu zilikosa hatua ya mwisho.

Kwa kuzingatia kwamba Melanie amesalia na visafishaji 5,","","False"
"Katika darasa la densi lenye wanafunzi 20, 20% walijisajili katika densi ya kisasa, 25% ya waliosalia walijisajili katika densi ya jazi, na wengine waliosalia wakajisajili katika densi ya muziki wa kufoka. Ni asilimia ngapi ya wanafunzi wote walijisajili katika densi ya muziki wa kufoka?","60","Ili kutatua tatizo hili, fuata hatua zifuatazo:

1. **Hesabu idadi ya wanafunzi waliojisajili katika densi ya kisasa:**
   - 20% ya wanafunzi 20 walijisajili katika densi ya kisasa.
   - \( 20\% \times 20 = 0.20 \times 20 = 4 \) wanafunzi.

2. **Hesabu idadi ya wanafunzi waliosalia baada ya densi ya kisasa:**
   - Jumla ya wanafunzi: 20
   - Wanafunzi waliojisajili katika densi ya kisasa: 4
   - Wanafunzi waliosalia: \( 20 - 4 = 16 \) wanafunzi.

3. **Hesabu idadi ya wanafunzi waliojisajili katika densi ya jazi:**
   - 25% ya wanafunzi 16 waliosalia walijisajili katika densi ya jazi.
   - \( 25\% \times 16 = 0.25 \times 16 = 4 \) wanafunzi.

4. **Hesabu idadi ya wanafunzi waliojisajili katika densi ya muziki wa kufoka:**
   - Wanafunzi waliojisajili katika densi ya muziki wa kufoka ni wanafunzi waliosalia baada ya densi ya kisasa na jazi.
   - Wanafunzi waliojisajili katika densi ya muziki wa kufoka: \( 16 - 4 - 4 = 8 \) wanafunzi.

5. **Hesabu asilimia ya wanafunzi wote waliojisajili katika densi ya muziki wa kufoka:**
   - Jumla ya wanafunzi: 20
   - Wanafunzi waliojisajili katika densi ya muziki wa kufoka: 8
   - Asilimia: \( \frac{8}{20} \times 100 = 40\% \)

Jibu: 40","40","False"
"Mfanyabiashara anataka kufanya chaguo la ununuzi kati ya mipango 2 ya ununuzi: mapambo ya kito yenye thamani ya $5,000 au vifaa vya eletroniki vyenye thamani ya $8,000. Mshauri wake wa kifedha anakadiria kuwa soko la mapambo ya kito litapanda hadi 2.5% huku soko la vifaa vya elektroniki litapanda hadi 1.2% ndani ya mwezi huo mmoja. Iwapo mfanyabiashara huyo anataka kuwa na faida za juu zaidi mwishoni mwa mwezi huu kwa kufanya chaguo, hii itakuwa faida ya kiasi gani?","125","Ili kuhesabu faida ya juu zaidi, tunahitaji kulinganisha faida inayotarajiwa ya kila chaguo baada ya mabadiliko ya bei.

**Hatua za Mantiki:**
1. **Hesabu faida ya mapambo ya kito:**
   - Thamani ya sasa ya mapambo ya kito: \$5,000
   - Ongezeko la bei: 2.5% ya \$5,000 = \$125
   - Thamani mpya baada ya ongezeko: \$5,000 + \$125 = \$5,125
   - Faida ya mapambo ya kito: \$5,125 - \$5,000 = \$125

2. **Hesabu faida ya vifaa vya elektroniki:**
   - Thamani ya sasa ya vifaa vya elektroniki: \$8,000
   - Ongezeko la bei: 1.2% ya \$8,000 = \$96
   - Thamani mpya baada ya ongezeko: \$8,000 + \$96 = \$8,096
   - Faida ya vifaa vya elektroniki: \$8,096 - \$8,000 = \$96

3. **Linganisha faida:**
   - Faida ya mapambo ya kito: \$125
   - Faida ya vifaa vya elektroniki: \$96
   - Faida ya juu zaidi: \$125 (faida ya mapambo ya kito)

Jibu: 125","125","True"
"Treni mbili zimetoka San Rafael kwa wakati mmoja. Zimeanza kusafiri kwenda upande wa Magharibi, zote mbili zinaenda umbali wa maili 80. Siku inayofuata, zinasafiri kwenda upande wa Kaskazini, umbali wa maili 150. Umbali ambao treni hizo mbili zilienda kwa siku hizo mbili ni gani?","230","1. Treni ya kwanza ilisafiri umbali wa maili 80 kuelekea Magharibi na kisha umbali wa maili 150 kuelekea Kaskazini. Treni ya pili ilisafiri umbali wa maili 80 kuelekea Magharibi na kisha umbali wa maili 150 kuelekea Kaskazini.
2. Umbali wa jumla ambao kila treni ilisafiri ni:
   - Treni ya kwanza: 80 + 150 = 230 maili
   - Treni ya pili: 80 + 150 = 230 maili
3. Kwa kuwa treni zote mbili zilisafiri umbali sawa, jumla ya umbali ambao zilisafiri ni:
   230 + 230 = 460 maili

Jibu: 460","460","False"
"Jill analipwa $20 kila saa kufunza na $30 kuwa kocha wa mashabiki. Iwapo huwa anafanya kazi wiki 50 kwa mwaka, saa 35 kwa wiki kama mwalimu na saa 15 kama kocha, mshahara wake wa kila mwaka ni ngapi?","57500","Ili kuhesabu mshahara wa kila mwaka wa Jill, tutagawanya tatizo katika sehemu mbili: mshahara wake wa kila saa kama mwalimu na mshahara wake wa kila saa kama kocha, kisha kuzijumlisha.

1. **Mshahara wa Kila Saa kama Mwalimu:**
   - Jill analipwa $20 kwa saa kama mwalimu.
   - Hufanya kazi saa 35 kwa wiki kama mwalimu.
   - Hufanya kazi wiki 50 kwa mwaka kama mwalimu.
   - Mshahara wa kila mwaka kama mwalimu: \( 20 \text{ dola/saa} \times 35 \text{ saa/wiki} \times 50 \text{ wiki/mwaka} = 20 \times 35 \times 50 = \$9,500 \).

2. **Mshahara wa Kila Saa kama Kocha:**
   - Jill analipwa $30 kwa saa kama kocha.
   - Hufanya kazi saa 15 kwa wiki kama kocha.
   - Hufanya kazi wiki 50 kwa mwaka kama kocha.
   - Mshahara wa kila mwaka kama kocha: \( 30 \text{ dola/saa} \times 15 \text{ saa/wiki} \times 50 \text{ wiki/mwaka} = 30 \times 15 \times 50 = \$22,500 \).

3. **Mshahara wa Kila Mwaka:**
   - Mshahara wa kila mwaka: \( \$9,500 + \$22,500 = \$32,000 \).

Jibu: 32000","32000","False"
"Claire huandaa kimanda chenye mayai 3 kila asubuhi wakati wa staftahi. Atakula dazeni ngapi za mayai baada katika wiki 4?","7","Ili kutatua tatizo hili, tunahitaji kufuata hatua zifuatazo:

1. **Amua idadi ya mayai Claire hula kwa siku:**
   - Claire huandaa kimanda chenye mayai 3 kila asubuhi.
   - Kwa hivyo, hula mayai 3 kwa siku.

2. **Hesabu jumla ya mayai kwa wiki 4:**
   - Kuna siku 7 kwa wiki.
   - Kwa hivyo, kwa wiki 4, kuna siku 28.
   - Jumla ya mayai kwa wiki 4 = 3 mayai/siku × 28 siku = 84 mayai.

3. **Badilisha dazeni kuwa mayai:**
   - Dazeni moja ina mayai 12.
   - Kwa hivyo, 84 mayai = 84 ÷ 12 = 7 dazeni.

Jibu: 7","7","True"
"Marissa anatembea masafa marefu ya maili 12. Alitumia saa 1 kutembea maili 4 za kwanza, kisha saa nyingine moja kutembea maili mbili zinazofuata. Iwapo anataka kasi yake ya wastani iwe maili 4 kwa saa, anahitaji kutembea kwa kasi (katika maili kwa saa) gani kwa umbali unaosalia?","6","Ili kutatua tatizo hili, tutafuata hatua zifuatazo:

1. **Hesabu umbali uliobetwa tayari:**
   - Marissa alitumia saa 1 kutembea maili 4 za kwanza.
   - Alitumia saa 1 nyingine kutembea maili 2 zinazofuata.
   - Jumla ya umbali uliobetwa tayari = 4 + 2 = 6 maili.

2. **Hesabu umbali unaosalia:**
   - Jumla ya umbali wa safari = 12 maili.
   - Umbali uliobetwa tayari = 6 maili.
   - Umbali unaosalia = 12 - 6 = 6 maili.

3. **Hesabu jumla ya muda unaohitajika kufikia kasi ya wastani ya 4 maili kwa saa:**
   - Kasi ya wastani = 4 maili kwa saa.
   - Jumla ya umbali = 12 maili.
   - Jumla ya muda unaohitajika = 12 maili / 4 maili kwa saa = 3 saa.

4. **Hesabu muda unaohitajika kumaliza umbali unaosalia:**
   - Umbali unaosalia = 6 maili.
   - Muda unaohitajika kumaliza umbali unaosalia = 6 maili / kasi inayohitajika.

5. **Hesabu kasi inayohitajika kwa umbali unaosalia:**
   - Kasi inayohitajika = 6 maili / saa 2 = 3 maili kwa saa.

Hata hivyo, tunahitaji kuhakikisha kuwa kasi ya wastani ya safari nzima ni 4 maili kwa saa. Kwa hiyo, tunahitaji kuhesabu jumla ya muda unaohitajika kufikia kasi ya wastani ya 4 maili kwa saa na kuhakikisha kuwa muda huu ni sawa na jumla ya muda wa safari.

6. **Hesabu jumla ya muda wa safari:**
   - Jumla ya muda wa safari = 2 saa (kwa maili 4 za kwanza) + 2 saa (kwa maili 2 zinazofuata) + 2 saa (kwa maili 6 zinazosalia) = 6 saa.

7. **Hesabu kasi inayoh","","False"
"Nina lita 10 za kinywaji cha chungwa ambacho theluthi mbili zake ni maji na ningependelea kukiongeza kwenye lita 15 za kinyaji cha nanasi ambacho humusi tatu zake ni maji. Lakini ninapokimimina, nimemwaga lita moja ya kinywaji cha chungwa. Kiasi kipi cha maji kipo kwenye lita 24 zinazosalia?","15","1. **Amua kiasi cha maji na kinywaji cha chungwa kabla ya kumimina:**
   - Kinywaji cha chungwa: \( \frac{2}{3} \) ya lita 10 = \( \frac{20}{3} \) lita
   - Kinyaji cha nanasi: \( \frac{1}{3} \) ya lita 15 = lita 5 (kwa kuwa humusi tatu zake ni maji, na humusi ni maji 3 kati ya 4, hivyo maji ni \( \frac{3}{4} \) ya lita 15 = lita 10.5, lakini kwa kuwa lita 15 ni kinyaji, humusi ni \( \frac{1}{3} \) ya lita 15 = lita 5)

2. **Mwanga wa jumla:**
   - Jumla ya maji kabla ya kumimina: \( \frac{20}{3} + 5 = \frac{35}{3} \) lita
   - Jumla ya kinywaji cha chungwa: \( \frac{20}{3} \) lita

3. **Mwanga wa maji baada ya kumimina lita 1 ya kinywaji cha chungwa:**
   - Maji ya kinywaji cha chungwa: \( \frac{20}{3} \times \frac{1}{2} = \frac{10}{3} \) lita (kwa kuwa theluthi mbili za kinywaji cha chungwa ni maji)
   - Jumla ya maji baada ya kumimina: \( \frac{35}{3} - \frac{10}{3} + 1 = \frac{25}{3} \) lita (kwa kuwa lita 1 ya kinywaji cha chungwa inaongeza maji 1 lita, na maji ya kinywaji cha chungwa yamepunguzwa kwa \( \frac{10}{3} \) lita)

4. **Amua kiasi cha maji kwenye lita 24 zinazosalia:**
   - Kinyaji cha nanasi: lita 15 (majini 10.5)
   - Maji ya kinywaji cha chungwa yaliyobaki: \( \frac{25}{3} -","","False"
