"question","answer","cot_run1","extracted_run1","parse_method_run1","correct_run1","cot_run2","extracted_run2","parse_method_run2","correct_run2","cot_run3","extracted_run3","parse_method_run3","correct_run3","majority_vote","vote_status","majority_correct"
"吉恩有 30 根棒棒糖。吉恩吃掉了其中 2 根棒棒糖。对于剩下的棒棒糖，吉恩想 2 根装一包。吉恩能装几包？","14","吉恩一开始有 30 根棒棒糖。  
吉恩吃掉了 2 根，剩下 $ 30 - 2 = 28 $ 根棒棒糖。  

吉恩想将剩下的棒棒糖每 2 根装一包，所以可以装的包数为：  
$ 28 \div 2 = 14 $  

答案: 14","14.0","primary","True","吉恩最初有 30 根棒棒糖。  
吉恩吃掉了 2 根，剩下 $ 30 - 2 = 28 $ 根棒棒糖。  
吉恩想将剩下的棒棒糖每 2 根装一包，所以可以装的包数为 $ 28 \div 2 = 14 $。

答案: 14","14.0","primary","True","吉恩最初有 30 根棒棒糖。  
吉恩吃掉了 2 根，剩下 $ 30 - 2 = 28 $ 根棒棒糖。  

吉恩想将剩下的棒棒糖每 2 根装一包，因此可以装的包数为：  
$$
28 \div 2 = 14
$$

答案: 14","14.0","primary","True","14.0","unanimous","True"
"彼得计划这周去看电影。他总是花 7 美元买一张票，花 7 美元买一份爆米花。如果他这周有 42 美元，他能去看几次电影？","3","彼得每次看电影需要花费 7 美元买票加上 7 美元买爆米花，总共是 $7 + 7 = 14$ 美元。

他这周有 42 美元，可以看的电影次数是：

$$
\frac{42}{14} = 3
$$

答案: 3","3.0","primary","True","彼得每次看电影需要花费 7 美元买票，加上 7 美元买爆米花，总共每次花费是：

$$
7 + 7 = 14 \text{ 美元}
$$

他这周有 42 美元，可以看的电影次数为：

$$
42 \div 14 = 3
$$

答案: 3","3.0","primary","True","彼得每次看电影的花费是：  
7 美元（电影票） + 7 美元（爆米花） = 14 美元。

他这周有 42 美元，可以看的电影次数为：  
42 美元 ÷ 14 美元/次 = 3 次。

答案: 3","3.0","primary","True","3.0","unanimous","True"
"一座木桥的最大承重量是 5,000 磅。一辆装满相同的箱子（每箱重 15 磅）的货运卡车将通过这座桥。司机体重和卡车的空车重量总和是 3,755 磅。为了不超过这座桥的重量限制，这辆卡车最多能装载多少个箱子？","83","已知：
- 桥的最大承重量是 5,000 磅。
- 每个箱子重 15 磅。
- 司机体重和卡车空车重量总和是 3,755 磅。

设卡车最多能装载 $ x $ 个箱子。

则卡车总重量为：
$$
3755 + 15x
$$

根据桥的承重限制：
$$
3755 + 15x \leq 5000
$$

解不等式：
$$
15x \leq 5000 - 3755
$$
$$
15x \leq 1245
$$
$$
x \leq \frac{1245}{15}
$$
$$
x \leq 83
$$

答案: 83","83.0","primary","True","已知条件如下：

- 桥的最大承重量为 5,000 磅。
- 每个箱子重 15 磅。
- 卡车司机体重和空车重量总和是 3,755 磅。

设卡车最多能装载 $ x $ 个箱子。

则卡车和箱子的总重量为：

$$
3755 + 15x \leq 5000
$$

解这个不等式：

$$
15x \leq 5000 - 3755
$$
$$
15x \leq 1245
$$
$$
x \leq \frac{1245}{15}
$$
$$
x \leq 83
$$

答案: 83","83.0","primary","True","已知：
- 桥的最大承重量是 5,000 磅。
- 每个箱子重 15 磅。
- 司机体重和卡车空车重量总和是 3,755 磅。

设卡车最多能装载 $ x $ 个箱子。

则总重量为：
$$
3755 + 15x \leq 5000
$$

解不等式：
$$
15x \leq 5000 - 3755
$$
$$
15x \leq 1245
$$
$$
x \leq \frac{1245}{15}
$$
$$
x \leq 83
$$

答案: 83","83.0","primary","True","83.0","unanimous","True"
"史蒂芬在网上下单购买生活用品。他的最终账单金额是 40.00 美元。因为这笔订单通过送货供应商进行，他们在他的最终账单总额上加上了 25% 的费用，并对他收取了 3.00 美元的送货费。史蒂芬还加上了 4.00 美元的小费。在增加了这些额外费用后，史蒂芬购买生活用品的最终价格是多少？","57","史蒂芬的最终账单金额是 40.00 美元。  
送货供应商在账单上加上了 25% 的费用，即：  
$$ 40.00 \times 0.25 = 10.00 $$  
加上送货费 3.00 美元和小费 4.00 美元，总额外费用为：  
$$ 10.00 + 3.00 + 4.00 = 17.00 $$  
因此，史蒂芬购买生活用品的最终价格为：  
$$ 40.00 + 17.00 = 57.00 $$  

答案: 57.00","57.0","primary","True","史蒂芬的最终账单金额是 40.00 美元。  
送货供应商在账单上加上了 25% 的费用，即：  
$$ 40.00 \times 0.25 = 10.00 $$  

加上送货费 3.00 美元和小费 4.00 美元，总额外费用为：  
$$ 10.00 + 3.00 + 4.00 = 17.00 $$  

因此，史蒂芬购买生活用品的最终价格为：  
$$ 40.00 + 17.00 = 57.00 $$  

答案: 57.00","57.0","primary","True","史蒂芬的最终账单金额是 40.00 美元。  
送货供应商在账单总额上加上了 25% 的费用，即：  
$$ 40.00 \times 0.25 = 10.00 $$

加上送货费 3.00 美元和小费 4.00 美元，总额外费用为：  
$$ 10.00 + 3.00 + 4.00 = 17.00 $$

因此，史蒂芬购买生活用品的最终价格为：  
$$ 40.00 + 17.00 = 57.00 $$

答案: 57.00","57.0","primary","True","57.0","unanimous","True"
"一处覆盆子树丛结出了 6 簇覆盆子，每簇 20 颗， 而且整个覆盆子树丛还散落着 67 颗覆盆子。一共有多少颗覆盆子？","187","首先，计算簇覆盆子的总数：  
6 簇 × 20 颗/簇 = 120 颗。

然后，加上散落的覆盆子：  
120 颗 + 67 颗 = 187 颗。

答案: 187","187.0","primary","True","首先，计算树丛中结出的覆盆子总数：

$$
6 \text{ 簇} \times 20 \text{ 颗/簇} = 120 \text{ 颗}
$$

然后，加上散落的覆盆子：

$$
120 \text{ 颗} + 67 \text{ 颗} = 187 \text{ 颗}
$$

答案: 187","187.0","primary","True","首先，计算簇覆盆子的总数：  
6 簇 × 20 颗/簇 = 120 颗。

然后，加上散落的覆盆子：  
120 颗 + 67 颗 = 187 颗。

答案: 187","187.0","primary","True","187.0","unanimous","True"
"一个篮子里放着 25 颗橙子，其中 1 颗是坏的，20% 是不熟的，2 颗是酸的，剩下的是好的。好的橙子有多少颗？","17","首先，我们知道篮子里共有 25 颗橙子。

- 1 颗是坏的。
- 20% 是不熟的，即 $ 25 \times 0.2 = 5 $ 颗。
- 2 颗是酸的。

接下来，计算坏的、不熟的和酸的橙子总数：

$$
1 + 5 + 2 = 8
$$

因此，剩下的橙子是好的：

$$
25 - 8 = 17
$$

答案: 17","17.0","primary","True","首先，我们知道篮子里共有 25 颗橙子。

- 1 颗是坏的。
- 20% 是不熟的，即 $ 25 \times 0.2 = 5 $ 颗。
- 2 颗是酸的。

接下来计算好的橙子数量：

$$
25 - (1 + 5 + 2) = 25 - 8 = 17
$$

答案: 17","17.0","primary","True","首先，我们知道篮子里总共有 25 颗橙子。

- 1 颗是坏的。
- 20% 是不熟的，即 $ 25 \times 0.2 = 5 $ 颗。
- 2 颗是酸的。

接下来，计算好的橙子数量：

$$
25 - (1 + 5 + 2) = 25 - 8 = 17
$$

答案: 17","17.0","primary","True","17.0","unanimous","True"
"珍妮特为她的女儿买了一根胸针。她付了 500 美元的胸针材料费，再付 800 美元的制作费给珠宝师。之后，她付了总额的 10% 为胸针投保。她一共付了多少钱？","1430","首先，计算胸针的总成本：

- 材料费：500 美元  
- 制作费：800 美元  
- 总成本 = 500 + 800 = 1300 美元  

接下来，计算投保费用（总成本的 10%）：

- 投保费用 = 1300 × 10% = 130 美元  

最后，计算珍妮特一共付了多少钱：

- 总金额 = 1300 + 130 = 1430 美元  

答案: 1430","1430.0","primary","True","首先，计算珍妮特为胸针支付的总费用，包括材料费和制作费：

$$
500 + 800 = 1300 \text{ 美元}
$$

接下来，计算她为胸针投保的费用，即总费用的 10%：

$$
1300 \times 0.10 = 130 \text{ 美元}
$$

最后，计算她一共付了多少钱：

$$
1300 + 130 = 1430 \text{ 美元}
$$

答案: 1430","1430.0","primary","True","首先，计算胸针的总成本：

- 材料费：500 美元  
- 制作费：800 美元  
- 总成本 = 500 + 800 = 1300 美元  

然后，计算投保费用：

- 投保费用 = 总成本的 10% = 1300 × 0.10 = 130 美元  

最后，计算珍妮特一共付了多少钱：

- 总金额 = 总成本 + 投保费用 = 1300 + 130 = 1430 美元  

答案: 1430","1430.0","primary","True","1430.0","unanimous","True"
"如果玛茜在同一家公司工作了 40 年，她能获得每年 50,000 美元的年度养老金。从 20 年后开始，她有权获得每年养老金价值的 5%。如果她在 30 年后辞职，那时她的年度退休金是多少？","25000","玛茜在同一家公司工作了 40 年，能获得每年 50,000 美元的年度养老金。  
从 20 年后开始，她有权获得每年养老金价值的 5%。  
如果她在 30 年后辞职，那么她已经工作了 30 年，距离 20 年后还有 10 年。

从 20 年后开始，她有权获得每年养老金价值的 5%。因此，她在 30 年后辞职时，她的年度退休金是：

$$
50,000 \times 5\% = 50,000 \times 0.05 = 2,500
$$

答案: 2500","2500.0","primary","False","玛茜在同一家公司工作了 40 年，可以每年获得 50,000 美元的养老金。从 20 年后开始，她有权获得每年养老金价值的 5%。

我们来计算她如果在 30 年后辞职时的年度退休金。

1. 首先，从 20 年后开始，她有权获得每年养老金价值的 5%。  
   - 每年养老金价值为 50,000 美元。  
   - 所以，从 20 年后开始，她每年能获得的养老金是：  
     $$
     50,000 \times 0.05 = 2,500 \text{ 美元}
     $$

2. 如果她在 30 年后辞职，那么她已经工作了 30 年，距离 20 年后还有 10 年。  
   - 但题目中说“从 20 年后开始”，所以从 20 年后开始的每年养老金是 2,500 美元。  
   - 如果她在 30 年后辞职，那么她已经享受了 10 年的 2,500 美元养老金。

3. 但题目问的是“她那时的年度退休金是多少”，也就是在 30 年后辞职时，她有权获得的年度退休金是多少。  
   - 这意味着，她从 20 年后开始，每年获得的养老金是 2,500 美元，所以 30 年后她仍然有权获得每年 2,500 美元的养老金。

因此，她在 30 年后辞职时的年度退休金是：

答案: 2500","2500.0","primary","False","玛茜在同一家公司工作了 40 年，可以每年获得 50,000 美元的养老金。从 20 年后开始，她有权获得每年养老金价值的 5%。也就是说，从第 21 年开始，她的养老金是 50,000 的 5%，即：

$$
50,000 \times 0.05 = 2,500 \text{ 美元}
$$

如果她在 30 年后辞职，那么她已经工作了 30 年，超过了 20 年，因此她从第 21 年开始就可以享受每年 2,500 美元的养老金。

所以，如果她在 30 年后辞职，她的年度退休金是：

$$
2,500 \text{ 美元}
$$

答案: 2500","2500.0","primary","False","2500.0","unanimous","False"
"亚琳娜订阅了流媒体服务，每年的费用是 140 美元。如果流媒体公司对她收取上半年费用的初始金额，然后对她下半年的费用少收 10%，请计算到年底她为流媒体服务支付的总金额。","1596","亚琳娜每年的流媒体费用是 140 美元。

根据题意，流媒体公司对她收取上半年费用的初始金额，即上半年的费用为 140 美元的一半，即：

$$
\frac{140}{2} = 70 \text{ 美元}
$$

然后对她下半年的费用少收 10%，即下半年的费用为：

$$
140 \times (1 - 0.10) = 140 \times 0.90 = 126 \text{ 美元}
$$

所以，亚琳娜到年底支付的总金额为：

$$
70 + 126 = 196 \text{ 美元}
$$

答案: 196","196.0","primary","False","亚琳娜每年的流媒体费用是 140 美元。

流媒体公司对她收取上半年费用的初始金额，即上半年的费用是 140 美元的一半，即：

$$
\frac{140}{2} = 70 \text{ 美元}
$$

下半年的费用少收 10%，即下半年的费用是：

$$
140 \times (1 - 0.10) = 140 \times 0.90 = 126 \text{ 美元}
$$

因此，亚琳娜到年底支付的总金额是：

$$
70 + 126 = 196 \text{ 美元}
$$

答案: 196","196.0","primary","False","亚琳娜每年的流媒体费用是 140 美元。

根据题意，流媒体公司对她收取上半年费用的初始金额，即上半年的费用为 140 美元的一半，即：

$$
\frac{140}{2} = 70 \text{ 美元}
$$

下半年的费用少收 10%，即下半年的费用为：

$$
140 \times (1 - 0.10) = 140 \times 0.90 = 126 \text{ 美元}
$$

因此，亚琳娜全年支付的总金额为：

$$
70 + 126 = 196 \text{ 美元}
$$

答案: 196","196.0","primary","False","196.0","unanimous","False"
"索菲亚正在考虑自驾游，她想知道一罐汽油能行驶多长距离。自上次加油以来，她已经行驶了 100 英里，而且她需要加 4 加仑的汽油才能再次把油箱装满。根据她汽车使用手册的说明，她汽车的油箱能装 12 加仑汽油。一罐汽油能让索菲亚行驶多长距离？","300","索菲亚已经行驶了 100 英里，她需要加 4 加仑的汽油才能再次把油箱装满。她的油箱容量是 12 加仑。

因此，她汽车的油耗为：

$$
\frac{100 \text{ 英里}}{4 \text{ 加仑}} = 25 \text{ 英里/加仑}
$$

一罐汽油（1 加仑）能让索菲亚行驶的距离是：

$$
25 \text{ 英里}
$$

答案: 25","25.0","primary","False","索菲亚已经行驶了 100 英里，用了 4 加仑的汽油。这说明她的汽车每加仑可以行驶：

$$
\frac{100 \text{ 英里}}{4 \text{ 加仑}} = 25 \text{ 英里/加仑}
$$

她的汽车油箱能装 12 加仑汽油，因此一罐汽油能让她行驶的距离是：

$$
25 \text{ 英里/加仑} \times 12 \text{ 加仑} = 300 \text{ 英里}
$$

答案: 300","300.0","primary","True","索菲亚已经行驶了 100 英里，用了 4 加仑的汽油。因此，她汽车的油耗为：

$$
\frac{100 \text{ 英里}}{4 \text{ 加仑}} = 25 \text{ 英里/加仑}
$$

她的汽车油箱容量为 12 加仑，因此一罐汽油（假设一罐汽油为 1 加仑）能让她行驶的距离为：

$$
25 \text{ 英里/加仑} \times 1 \text{ 加仑} = 25 \text{ 英里}
$$

答案: 25","25.0","primary","False","25.0","majority","False"
"吉姆看了 2 个小时的电视，然后决定在床上看 1 小时的书。他每周这样做 3 次。他在 4 周内用了多少时间看电视和看书？","36","吉姆每周看电视和看书的总时间是：  
2 小时（看电视） + 1 小时（看书） = 3 小时。  

他每周这样做 3 次，所以每周的总时间是：  
3 小时/次 × 3 次 = 9 小时。  

4 周内的总时间是：  
9 小时/周 × 4 周 = 36 小时。  

答案: 36","36.0","primary","True","吉姆每周看电视和看书的总时间是：  
2 小时（看电视） + 1 小时（看书） = 3 小时。

他每周这样做 3 次，所以每周的总时间是：  
3 小时 × 3 次 = 9 小时。

4 周的总时间是：  
9 小时/周 × 4 周 = 36 小时。

答案: 36","36.0","primary","True","吉姆每周看电视和看书的总时间是：  
2 小时（看电视） + 1 小时（看书） = 3 小时。  

他每周这样做 3 次，所以每周的总时间是：  
3 小时 × 3 次 = 9 小时。  

他在 4 周内总共花费的时间是：  
9 小时/周 × 4 周 = 36 小时。  

答案: 36","36.0","primary","True","36.0","unanimous","True"
"有四间学校在争夺篮球锦标赛的桂冠。每间学校都派出一支女子篮球队和一支男子篮球队，而且每支球队有 5 名球员。每间学校还为自己的每支球队派出一位教练。这些学校一共派出了多少人？","48","每间学校有：
- 1 支女子篮球队，5 名球员；
- 1 支男子篮球队，5 名球员；
- 1 名女子球队教练；
- 1 名男子球队教练。

因此，每间学校共派出：
$$ 5 + 5 + 1 + 1 = 12 $$ 人。

有 4 所学校，所以总共派出的人数为：
$$ 4 \times 12 = 48 $$

答案: 48","48.0","primary","True","首先，有4间学校。

每间学校有：
- 1支女子篮球队，5名球员；
- 1支男子篮球队，5名球员；
- 1位女子球队教练；
- 1位男子球队教练。

因此，每间学校共有：
- 5（女子球员） + 5（男子球员） + 1（女子教练） + 1（男子教练） = 12人。

4间学校总共派出的人数为：
- 4 × 12 = 48人。

答案: 48","48.0","primary","True","每间学校有：

- 1 支女子篮球队，5 名球员  
- 1 支男子篮球队，5 名球员  
- 1 位女子篮球队教练  
- 1 位男子篮球队教练  

每间学校共派出：  
5 + 5 + 1 + 1 = 12 人  

有 4 间学校，所以总共派出：  
4 × 12 = 48 人  

答案: 48","48.0","primary","True","48.0","unanimous","True"
"一位寻宝人找到了一个埋藏的百宝箱。百宝箱里面装满了宝石，有 175 颗钻石，比钻石数量少 35 颗的红宝石，比红宝石数量多一倍的绿宝石。百宝箱里有多少颗宝石？","595","首先，我们知道百宝箱中有：

- 175 颗钻石。
- 红宝石的数量比钻石少 35 颗，即红宝石数量为 $ 175 - 35 = 140 $ 颗。
- 绿宝石的数量是红宝石数量的两倍，即绿宝石数量为 $ 140 \times 2 = 280 $ 颗。

接下来，计算总宝石数：

$$
175 \text{（钻石）} + 140 \text{（红宝石）} + 280 \text{（绿宝石）} = 595
$$

答案: 595","595.0","primary","True","我们知道百宝箱中有：

- 175 颗钻石。
- 红宝石的数量比钻石少 35 颗，即 $175 - 35 = 140$ 颗红宝石。
- 绿宝石的数量是红宝石数量的两倍，即 $140 \times 2 = 280$ 颗绿宝石。

现在计算总宝石数：

$$
175 \text{（钻石）} + 140 \text{（红宝石）} + 280 \text{（绿宝石）} = 595
$$

答案: 595","595.0","primary","True","首先，我们知道百宝箱中有：

- 175 颗钻石。
- 红宝石的数量比钻石少 35 颗，即红宝石的数量为 $175 - 35 = 140$ 颗。
- 绿宝石的数量是红宝石数量的两倍，即绿宝石的数量为 $140 \times 2 = 280$ 颗。

接下来，计算总宝石数：

$$
175 \text{（钻石）} + 140 \text{（红宝石）} + 280 \text{（绿宝石）} = 595
$$

答案: 595","595.0","primary","True","595.0","unanimous","True"
"在韦茨博士的学校里，男生数量是女生数量的两倍。如果有 60 个女生，而且每 5 个学生有一位老师，则这间学校有多少位老师？","36","已知：
- 男生数量是女生数量的两倍。
- 女生数量为 60。
- 每 5 个学生有一位老师。

**第一步：计算男生数量**  
男生数量 = 2 × 女生数量 = 2 × 60 = 120。

**第二步：计算总学生数**  
总学生数 = 男生数量 + 女生数量 = 120 + 60 = 180。

**第三步：计算老师数量**  
每 5 个学生有一位老师，所以老师数量 = 总学生数 ÷ 5 = 180 ÷ 5 = 36。

答案: 36","36.0","primary","True","已知：
- 男生数量是女生数量的两倍。
- 女生数量是 60。
- 每 5 个学生有一位老师。

**第一步：计算男生数量**  
男生数量 = 2 × 女生数量 = 2 × 60 = 120。

**第二步：计算总学生数量**  
总学生数量 = 男生数量 + 女生数量 = 120 + 60 = 180。

**第三步：计算老师数量**  
每 5 个学生有一位老师，因此老师数量 = 总学生数量 ÷ 5 = 180 ÷ 5 = 36。

答案: 36","36.0","primary","True","已知：
- 女生数量为 60。
- 男生数量是女生数量的两倍，因此男生数量为 $ 2 \times 60 = 120 $。
- 总学生数为男生和女生之和：$ 60 + 120 = 180 $。
- 每 5 个学生有一位老师，因此老师数量为 $ \frac{180}{5} = 36 $。

答案: 36","36.0","primary","True","36.0","unanimous","True"
"贝莉一开始领取一定数量的钱。然后她每周领取 5 美元，为期 8 周。8 周结束后，如果贝莉一共领取了 100 美元，她一开始领取的金额是多少？","60","设贝莉一开始领取的金额为 $ x $ 美元。

根据题意，她每周领取 5 美元，持续 8 周，所以她在这 8 周内共领取了：

$$
5 \times 8 = 40 \text{ 美元}
$$

已知 8 周结束后，她一共领取了 100 美元，因此：

$$
x + 40 = 100
$$

解这个方程：

$$
x = 100 - 40 = 60
$$

答案: 60","60.0","primary","True","贝莉每周领取 5 美元，持续 8 周，所以她在这 8 周内总共领取的金额为：

$$
5 \times 8 = 40 \text{ 美元}
$$

已知 8 周结束后，她一共领取了 100 美元，因此她一开始领取的金额为：

$$
100 - 40 = 60 \text{ 美元}
$$

答案: 60","60.0","primary","True","贝莉每周领取 5 美元，持续 8 周，因此她在这 8 周内总共领取的金额为：

$$
5 \times 8 = 40 \text{ 美元}
$$

已知 8 周结束后，她一共领取了 100 美元，因此她一开始领取的金额为：

$$
100 - 40 = 60 \text{ 美元}
$$

答案: 60","60.0","primary","True","60.0","unanimous","True"
"朱迪每天和周末教授 5 节舞蹈课，周六教授 8 节舞蹈课。如果每节课有 15 个学生，而她对每个学生收取 15.00 美元的学费，则她一周能赚多少钱？","7425","朱迪每天和周末教授 5 节舞蹈课，周六教授 8 节舞蹈课。这说明：

- 周一到周五（5天）每天教 5 节课，共 $5 \times 5 = 25$ 节课。
- 周六教 8 节课。
- 周日教 5 节课。

所以，一周总共教的舞蹈课节数为：

$$
25 + 8 + 5 = 38 \text{ 节课}
$$

每节课有 15 个学生，所以一周的总学生数为：

$$
38 \times 15 = 570 \text{ 个学生}
$$

每名学生学费是 15.00 美元，所以她一周的总收入为：

$$
570 \times 15.00 = 8550 \text{ 美元}
$$

答案: 8550","8550.0","primary","False","朱迪每天和周末教授 5 节舞蹈课，周六教授 8 节舞蹈课。这意味着：

- 周一到周五（5天）每天教授 5 节课，共 $5 \times 5 = 25$ 节课。
- 周六教授 8 节课。

所以，一周总共教授的舞蹈课数为：

$$
25 + 8 = 33 \text{ 节课}
$$

每节课有 15 个学生，所以一周的总学生数为：

$$
33 \times 15 = 495 \text{ 个学生}
$$

每名学生学费为 15.00 美元，所以她一周的总收入为：

$$
495 \times 15 = 7425 \text{ 美元}
$$

答案: 7425","7425.0","primary","True","朱迪每天教授 5 节舞蹈课，周末教授 8 节舞蹈课。假设一周有 7 天，其中 2 天是周末。

- 周一至周五（5 天）：每天 5 节课，共 $5 \times 5 = 25$ 节课。
- 周末（2 天）：每天 8 节课，共 $8 \times 2 = 16$ 节课。

总共教授的舞蹈课节数为：  
$$
25 + 16 = 41 \text{ 节课}
$$

每节课有 15 个学生，每节课学费为 15.00 美元。  
每节课的收入为：  
$$
15 \text{ 个学生} \times 15.00 \text{ 美元} = 225 \text{ 美元}
$$

一周的总收入为：  
$$
41 \text{ 节课} \times 225 \text{ 美元} = 9225 \text{ 美元}
$$

答案: 9225","9225.0","primary","False","8550.0","all_differ","False"
"凯利安有两份做菜的食谱，第一份有 20 条说明，第二份说明的数量是第一份的两倍。为了烹制两道菜，凯利安必须读多少条说明？","60","凯利安有两份做菜的食谱。第一份有 20 条说明，第二份的说明数量是第一份的两倍，即：

$$
2 \times 20 = 40 \text{ 条说明}
$$

为了烹制两道菜，凯利安必须读的说明总数为：

$$
20 + 40 = 60 \text{ 条说明}
$$

答案: 60","60.0","primary","True","凯利安有两份做菜的食谱。第一份有 20 条说明，第二份的说明数量是第一份的两倍，即：

$$
2 \times 20 = 40 \text{ 条说明}
$$

为了烹制两道菜，凯利安必须读的说明总数为：

$$
20 + 40 = 60 \text{ 条说明}
$$

答案: 60","60.0","primary","True","凯利安有两份做菜的食谱。第一份有 20 条说明，第二份的说明数量是第一份的两倍，即 $2 \times 20 = 40$ 条说明。

为了烹制两道菜，凯利安必须读的说明总数是：

$$
20 + 40 = 60
$$

答案: 60","60.0","primary","True","60.0","unanimous","True"
"汤米正在通过卖布朗尼蛋糕（每块 3 美元）和芝士蛋糕（每块 4 美元）为自己的慈善组织筹款。如果汤米卖出了 43 块布朗尼蛋糕和 23 块芝士蛋糕，他筹到了多少钱？","221","汤米卖出了 43 块布朗尼蛋糕，每块 3 美元，因此布朗尼蛋糕的总收入为：

$$
43 \times 3 = 129 \text{ 美元}
$$

汤米还卖出了 23 块芝士蛋糕，每块 4 美元，因此芝士蛋糕的总收入为：

$$
23 \times 4 = 92 \text{ 美元}
$$

将两部分收入相加，得到汤米总共筹到的钱：

$$
129 + 92 = 221 \text{ 美元}
$$

答案: 221","221.0","primary","True","汤米卖出了 43 块布朗尼蛋糕，每块 3 美元，所以布朗尼蛋糕的总收入为：

$$ 43 \times 3 = 129 $$ 美元

汤米还卖出了 23 块芝士蛋糕，每块 4 美元，所以芝士蛋糕的总收入为：

$$ 23 \times 4 = 92 $$ 美元

将两部分收入相加：

$$ 129 + 92 = 221 $$ 美元

答案: 221","221.0","primary","True","汤米卖出了 43 块布朗尼蛋糕，每块 3 美元，因此布朗尼蛋糕的总收入为：  
$$ 43 \times 3 = 129 $$ 美元。

汤米还卖出了 23 块芝士蛋糕，每块 4 美元，因此芝士蛋糕的总收入为：  
$$ 23 \times 4 = 92 $$ 美元。

将两部分收入相加：  
$$ 129 + 92 = 221 $$ 美元。

答案: 221","221.0","primary","True","221.0","unanimous","True"
"席拉买了 5 部手机，每部 150 美元。她采用了 3 个月分期付款，每期的利率为 2%。在这三个月，席拉每个月要支付多少钱？","255","席拉买了 5 部手机，每部 150 美元，所以总金额为：  
$$ 5 \times 150 = 750 \text{ 美元} $$

她采用了 3 个月分期付款，每期的利率为 2%。  
这意味着她需要支付的总金额包括本金和利息。

利息计算方式为：  
$$ \text{利息} = \text{本金} \times \text{利率} \times \text{时间} $$

这里的时间是 3 个月，利率是 2%（每年的利率），所以每月的利率是：  
$$ \frac{2\%}{12} = \frac{0.02}{12} \approx 0.001667 $$

利息总额为：  
$$ 750 \times 0.02 \times 3 = 45 \text{ 美元} $$

总金额为：  
$$ 750 + 45 = 795 \text{ 美元} $$

她将总金额分摊到 3 个月，所以每个月的支付金额为：  
$$ \frac{795}{3} = 265 \text{ 美元} $$

答案: 265","265.0","primary","False","席拉买了 5 部手机，每部 150 美元，所以总金额为：

$$
5 \times 150 = 750 \text{ 美元}
$$

她采用了 3 个月分期付款，每期的利率为 2%。这里假设是简单利息，即每个月支付本金和利息。

每月的利息为：

$$
750 \times 0.02 = 15 \text{ 美元}
$$

因此，每个月支付的金额为：

$$
750 \div 3 + 15 = 250 + 15 = 265 \text{ 美元}
$$

答案: 265","265.0","primary","False","席拉买了 5 部手机，每部 150 美元，所以手机的总价格是：

$$
5 \times 150 = 750 \text{ 美元}
$$

她采用了 3 个月分期付款，每期的利率为 2%。这里假设是简单利息计算，而不是复利。因此，总利息为：

$$
750 \times 0.02 \times 3 = 45 \text{ 美元}
$$

因此，总金额为：

$$
750 + 45 = 795 \text{ 美元}
$$

她将这笔钱平均分摊到 3 个月，所以每个月要支付：

$$
\frac{795}{3} = 265 \text{ 美元}
$$

答案: 265","265.0","primary","False","265.0","unanimous","False"
"亚提在农贸市场有一个花卉摊位。他卖三种花：万寿菊、矮牵牛花和秋海棠。他通常一盆万寿菊卖 2.74 美元，一盆矮牵牛花 1.87 美元，一盆秋海棠 2.12 美元。亚提今天没有零钱，所以他决定对所有价格进行四舍五入处理。如果亚提卖出 12 盆万寿菊、9 盆矮牵牛花和 17 盆秋海棠，他会赚多少钱？","88","首先，计算每种花的四舍五入后的价格：

- 万寿菊：2.74 美元 → 四舍五入后为 2.74 美元（已经是两位小数，无需四舍五入）。
- 矮牵牛花：1.87 美元 → 四舍五入后为 1.87 美元（已经是两位小数，无需四舍五入）。
- 秋海棠：2.12 美元 → 四舍五入后为 2.12 美元（已经是两位小数，无需四舍五入）。

接下来，计算每种花的总收入：

- 万寿菊：12 盆 × 2.74 美元 = 32.88 美元  
- 矮牵牛花：9 盆 × 1.87 美元 = 16.83 美元  
- 秋海棠：17 盆 × 2.12 美元 = 36.04 美元  

最后，将三部分收入相加：

32.88 + 16.83 + 36.04 = 85.75 美元  

答案: 85.75","85.75","primary","False","首先，计算每种花的四舍五入后的价格：

- 万寿菊：2.74 美元 → 四舍五入后为 2.74 美元（已经是两位小数，无需四舍五入）。
- 矮牵牛花：1.87 美元 → 四舍五入后为 1.87 美元（已经是两位小数，无需四舍五入）。
- 秋海棠：2.12 美元 → 四舍五入后为 2.12 美元（已经是两位小数，无需四舍五入）。

接下来，计算每种花的总收入：

- 万寿菊：12 盆 × 2.74 美元 = 32.88 美元
- 矮牵牛花：9 盆 × 1.87 美元 = 16.83 美元
- 秋海棠：17 盆 × 2.12 美元 = 36.04 美元

最后，将三种花的收入相加：

32.88 + 16.83 + 36.04 = 85.75 美元

答案: 85.75","85.75","primary","False","亚提将每盆花的价格四舍五入到最近的整数美元，然后计算总收入。

1. **万寿菊的价格**：2.74 美元 → 四舍五入为 **3 美元**  
   卖出 12 盆 → 总收入：$ 12 \times 3 = 36 $ 美元

2. **矮牵牛花的价格**：1.87 美元 → 四舍五入为 **2 美元**  
   卖出 9 盆 → 总收入：$ 9 \times 2 = 18 $ 美元

3. **秋海棠的价格**：2.12 美元 → 四舍五入为 **2 美元**  
   卖出 17 盆 → 总收入：$ 17 \times 2 = 34 $ 美元

将三部分相加：  
$ 36 + 18 + 34 = 88 $ 美元

答案: 88","88.0","primary","True","85.75","majority","False"
